"id","name","type","description","human_readable_id","graph_embedding","text_unit_ids","description_embedding"
"e2f5735c7d714423a2c4f61ca2644626","NGUYÊN NHÂN","YẾU TỐ","""Các nguyên nhân từ phía nhà cung cấp; Lệnh giao dịch có thể bị treo, ngừng, trì hoãn hoặc có lỗi dữ liệu; Bảng giá chứng khoán và các thông tin chứng khoán khác có thể có lỗi hoặc sai lệch xảy ra trong quá trình giao dịch trực tuyến; Thông tin tài khoản, tên truy cập, mật khẩu và/hoặc mã bảo mật của Khách hàng bị tiết lộ hoặc bị bên thứ ba chiếm đoạt/sử dụng bất hợp pháp; Các nguyên nhân khách quan như: thiên tai, động đất ảnh hướng đến hệ thống phần cứng; Bất kỳ rủi ro nào khác theo quy định của pháp luật có thể phát sinh mà Khách hàng gặp phải trong quá trình giao dịch trực tuyến.""",23,"",['aca5193f0679c6672a279110869b8758'],"[-0.0449555   0.02816443  0.00868852 ... -0.02061421 -0.01363074
  0.01735782]"
"deece7e64b2a4628850d4bb6e394a9c3","HỆ THỐNG PHẦN CỨNG","CÔNG NGHỆ","Hệ thống phần cứng là các thiết bị vật lý được sử dụng để xây dựng và hoạt động của một hệ thống máy tính",24,"",['7f0880f07529079291b15cc45b96a2de'],"[ 0.02719508  0.02721171 -0.01258354 ... -0.02475151  0.01172746
 -0.01284951]"
"e657b5121ff8456b9a610cfaead8e0cb","PHÁP LUẬT","KHÁI NIỆM CHUNG","PHÁP LUẬT is a system of regulations and rules established by the government to manage and regulate the behavior of individuals and organizations in society. These laws are designed to provide clear guidelines and standards for the community to follow.",25,"",['7f0880f07529079291b15cc45b96a2de' 'bdac16159b60ffb7d6f9ffa4bc2f87d1'],"[-0.01193929  0.00076203 -0.00089167 ... -0.01363378  0.00868666
  0.01072199]"
"bf4e255cdac94ccc83a56435a5e4b075","THÔNG TIN BẢO MẬT","DỮ LIỆU","Thông tin bảo mật là các dữ liệu nhạy cảm cần được bảo vệ khỏi sự truy cập trái phép hoặc lộ ra ngoài",26,"",['7f0880f07529079291b15cc45b96a2de'],"[ 0.08077612  0.02193874 -0.03400318 ... -0.01500632  0.02990127
 -0.01055175]"
"3b040bcc19f14e04880ae52881a89c1c","BẢO MẬT","CHỨC NĂNG","""Bảo Mật is a process that ensures the safety and security of user information and data. It guarantees the safety, security, and protection of customer and customer data against any harmful or risky situations.""",27,"",['2bef9f2520b250df2955e1148e863a15' '670d5b8f163e15e36907bb41ad7fb981'],"[ 0.06145908  0.050494   -0.00701902 ... -0.00293882 -0.00966273
 -0.00873597]"
"3d6b216c14354332b1bf1927ba168986","QUÝ KHÁCH","NGƯỜI","QUÝ KHÁCH là cách gọi tôn trọng để chỉ khách hàng sử dụng dịch vụ giao dịch chứng khoán.",28,"",['670d5b8f163e15e36907bb41ad7fb981' 'f702c7b6765a8888a8ea861f2a4c014d'],"[ 0.02510795  0.00579845 -0.0506639  ... -0.02002731  0.02050585
  0.00259759]"
"1c109cfdc370463eb6d537e5b7b382fb","MẬT KHẨU","THÔNG TIN","Mật khẩu là chuỗi ký tự được sử dụng để xác thực người dùng",29,"",['670d5b8f163e15e36907bb41ad7fb981'],"[ 0.05213388  0.01114635 -0.02449728 ...  0.00145502 -0.02850079
 -0.03827149]"
"3d0dcbc8971b415ea18065edc4d8c8ef","TỔNG ĐÀI","CÔNG CỤ LIÊN LẠC","""TỔNG ĐÀI is a customer support hotline with the number 1900 9088 extension 4, serving as a centralized phone system for receiving and handling calls to provide support and advice to customers.""",30,"","['2a4dfba4750588906f2098f45d6ef795' '670d5b8f163e15e36907bb41ad7fb981'
 '9843dda47d8fa4ee99109e43c28ae2c3']","[-0.00088701 -0.00166322  0.00865748 ...  0.00054141  0.01179067
  0.02551896]"
"68105770b523412388424d984e711917","DỊCH VỤ","LOẠI HÌNH DỊCH VỤ","Dịch Vụ là các hoạt động cung cấp cho khách hàng để hỗ trợ giao dịch đầu tư chứng khoán và đáp ứng nhu cầu của họ thông qua các sản phẩm và dịch vụ mà MBS cung cấp. Đó là sản phẩm hoặc công việc được cung cấp để đáp ứng nhu cầu của khách hàng.",31,"","['016f43c5ba92b8259d4a288f96a46817' '125aaa8d948c6ad2f25489cd7366c153'
 '2ca4dd87df7a7297bd3a223b08f539bd' '61fb908630d3c280e95911db487c62e4'
 '670d5b8f163e15e36907bb41ad7fb981' '6b7d7bef02fe471453e86ff1551c6a7a'
 '7a9d013be64113ac0b686f7835ad3646']","[ 0.0189519   0.01624323 -0.03871553 ...  0.00396155  0.00506884
  0.02848079]"
"85c79fd84f5e4f918471c386852204c5","BIỂU PHÍ","CHÍNH SÁCH","Biểu phí cổ phiếu/chứng chỉ quỹ/chứng quyền có bảo đảm qua các kênh giao dịch",32,"",['bfdf3977c46f0ead15f3f8c1c9c39f40'],"[ 0.04508558  0.04374679 -0.02431471 ... -0.01465773  0.0183394
 -0.01188172]"
"eae4259b19a741ab9f9f6af18c4a0470","DỊCH VỤ MBS ONLINE","DỊCH VỤ GIAO DỊCH","Dịch vụ MBS Online dành cho khách hàng chủ động giao dịch không có Chuyên viên Môi giới quản lý Tài khoản",33,"",['bfdf3977c46f0ead15f3f8c1c9c39f40'],"[ 0.03568951  0.04532886 -0.02682688 ... -0.01222844  0.02599041
  0.02328183]"
"3138f39f2bcd43a69e0697cd3b05bc4d","PHÍ DỊCH VỤ","CHÍNH SÁCH","""PHÍ DỊCH VỤ là số tiền khách hàng phải trả để sử dụng dịch vụ đầu tư chứng khoán. Chỉ trả phí dịch vụ nếu lệnh khớp. Các loại phí dịch vụ bao gồm: 0.08% theo giá trị giao dịch, 0.15% cho dịch vụ MBS Online theo chương trình MBS Partner, và 0.12% cho dịch vụ MD24 theo giá trị giao dịch.""",34,"","['7a9d013be64113ac0b686f7835ad3646' '8b34a2b22abe94c075872bb4ab06d253'
 'bfdf3977c46f0ead15f3f8c1c9c39f40']","[-0.01141487  0.02748095 -0.00233651 ... -0.01543623  0.02418634
  0.02292663]"
"dde131ab575d44dbb55289a6972be18f","DỊCH VỤ CÓ BROKER","DỊCH VỤ GIAO DỊCH","Dịch vụ có Broker dành cho khách hàng có Chuyên viên Môi Giới quản lý Tài khoản và chăm sóc 1:1",35,"",['bfdf3977c46f0ead15f3f8c1c9c39f40'],"[ 0.02684281  0.00336482 -0.01188699 ... -0.03798153  0.01011578
  0.00653548]"
"de9e343f2e334d88a8ac7f8813a915e5","CHUYÊN VIÊN MÔI GIỚI","NGƯỜI","""CHUYÊN VIÊN MÔI GIỚI is a professional account manager and customer care specialist, providing personalized services to clients. They are dedicated to managing accounts and ensuring customer satisfaction on a one-on-one basis.""",36,"",['8a315092dad843d4bcaf2d09091fb3be' 'bfdf3977c46f0ead15f3f8c1c9c39f40'],"[ 0.02760735  0.00585268 -0.05217007 ... -0.01519227  0.02450101
  0.00475723]"
"e2bf260115514fb3b252fd879fb3e7be","BỘ PHẬN QUẢN LÝ","BỘ PHẬN","Bộ phận quản lý là đơn vị không thuộc các chi nhánh hoặc sàn giao dịch của MBS",37,"",['8a315092dad843d4bcaf2d09091fb3be'],"[ 0.02084898  0.06168294  0.02851239 ... -0.01234974  0.00930222
  0.03803531]"
"b462b94ce47a4b8c8fffa33f7242acec","GIÁ TRỊ GIAO DỊCH","KHÁI NIỆM","Giá trị giao dịch là số tiền được giao dịch trong một lần giao dịch",38,"",['8a315092dad843d4bcaf2d09091fb3be'],"[ 0.03767778  0.00501981 -0.00011242 ...  0.00754994  0.02083423
  0.03548471]"
"17ed1d92075643579a712cc6c29e8ddb","PHÍ GIAO DỊCH","PHÍ","""PHÍ GIAO DỊCH is the fee that investors must pay when conducting stock transactions, with a rate of 0.08%. It is the amount of money required to execute securities trading.""",39,"","['6aebc820a4158d720b76fe99d4786e12' '8a315092dad843d4bcaf2d09091fb3be'
 'fb91f31375af53453d052fdff50f6187']","[ 0.00926143  0.0014316  -0.00800707 ...  0.0161133   0.02520616
  0.03008478]"
"3ce7c210a21b4deebad7cc9308148d86","TRÁI PHIẾU","LOẠI HÌNH ĐẦU TƯ","""TRÁI PHIẾU is a financial instrument that can be traded in the market, issued by businesses or government entities for borrowing purposes. It is a popular investment tool in the financial market, known for its high liquidity. It is also considered a common derivative in the financial market, attracting interest from many investors.""",40,"","['4d11c4b0dc5844f6a10fadd077fa6077' '4e5d43d52ee94db71358bd3018506fed'
 '52e9bb83e1dea49d72f739eff4157afb' '5745f5e4d87d8a641c08ff3c39924914'
 '77440a6dc67b414b93e032c60ac86fca' '78ebb589250e60c469defdab2bfd42c0'
 '8a315092dad843d4bcaf2d09091fb3be' '9843dda47d8fa4ee99109e43c28ae2c3'
 'f18e64cf0b56da58916cf12abceef1dd']","[-0.00615455  0.04452872 -0.027188   ...  0.00575505  0.02783585
 -0.02584912]"
"d64ed762ea924caa95c8d06f072a9a96","PHÍ GIAO DỊCH TRÁI PHIẾU","PHÍ GIAO DỊCH","Phí giao dịch trái phiếu là khoản phí mà khách hàng phải trả khi thực hiện giao dịch trái phiếu",41,"",['5bdccd63cc7c923ee576d653cc4f83b7'],"[ 0.01568937  0.03406578 -0.02447182 ... -0.00954888  0.02629323
 -0.00556342]"
"adf4ee3fbe9b4d0381044838c4f889c8","GIAO DỊCH TRÁI PHIẾU","HOẠT ĐỘNG GIAO DỊCH","Giao dịch trái phiếu refers to the buying and selling of bonds between participating parties on the stock market. This activity takes place in the securities market.",42,"","['17dce7613a6c56003b6c2cd4b5074283' '4d28b35e2fd1fe04534b8fe505fb07cc'
 '6715eef1712e0d946549e6681a259bd0' 'f702c7b6765a8888a8ea861f2a4c014d'
 'fe776e2fb42accc6008bfd9f9c017855']","[ 0.00452242  0.00057318 -0.00565365 ...  0.0197122   0.04422144
 -0.00063144]"
"32ee140946e5461f9275db664dc541a5","HSX","SÀN GIAO DỊCH","HSX là sàn giao dịch chứng khoán tham gia vào việc giao dịch cổ phiếu lẻ",43,"",['6715eef1712e0d946549e6681a259bd0'],"[-0.04532854 -0.03748782  0.05338871 ... -0.00873851 -0.03419591
 -0.0058556 ]"
"c160b9cb27d6408ba6ab20214a2f3f81","HNX","SÀN GIAO DỊCH","HNX là sàn giao dịch chứng khoán tham gia vào việc giao dịch cổ phiếu lẻ",44,"",['6715eef1712e0d946549e6681a259bd0'],"[-0.03836117 -0.01758636  0.03836117 ... -0.01675935 -0.02483014
 -0.00788148]"
"23527cd679ff4d5a988d52e7cd056078","MỨC PHÍ GIAO DỊCH CHỨNG KHOÁN","CHÍNH SÁCH","Mức phí giao dịch chứng khoán áp dụng với Khách hàng tuân theo biểu phí giao dịch chứng khoán tiêu chuẩn hoặc tuân theo mức phí giao dịch áp dụng khác (nếu có)",45,"",['125aaa8d948c6ad2f25489cd7366c153'],"[-0.0180899   0.0360401  -0.02933497 ... -0.00797981  0.00292695
  0.00126158]"
"f1c6eed066f24cbdb376b910fce29ed4","TÀI SẢN PHONG TỎA CẦM CỐ","DỊCH VỤ","Xử lý tài sản phong tỏa cầm cố",46,"",['125aaa8d948c6ad2f25489cd7366c153'],"[ 0.0620571   0.07219891 -0.03324009 ... -0.03446872  0.04300213
  0.0013501 ]"
"83a6cb03df6b41d8ad6ee5f6fef5f024","XÁC NHẬN TÌNH TRẠNG PHONG TỎA/GIẢI TỎA TÀI KHOẢN/TÀI SẢN CẦM CỐ","DỊCH VỤ","Xác nhận tình trạng phong tỏa/giải tỏa tài khoản/tài sản cầm cố",47,"",['125aaa8d948c6ad2f25489cd7366c153'],"[ 0.02881526  0.04491352 -0.02981475 ... -0.00483533  0.0259869
  0.02449829]"
"147c038aef3e4422acbbc5f7938c4ab8","RÚT CHỨNG KHOÁN","DỊCH VỤ","Rủ tiền chứng khoán là dịch vụ cho phép người dùng rút tiền từ tài khoản chứng khoán.",48,"",['125aaa8d948c6ad2f25489cd7366c153' 'b7d7a176a30e0cad4e21d20d4ed670ba'],"[-0.03587611  0.01663113 -0.05452285 ... -0.00590419  0.01540703
 -0.02805294]"
"b7702b90c7f24190b864e8c6e64612a5","CHUYỂN KHOẢN CHỨNG KHOÁN","DỊCH VỤ","""CHUY\u1ec2N KHO\u1ea2N CH\u1ee8NG KHO\u00c1N offers a service for transferring funds between securities accounts, known as Chuy\u1ec3n kho\u1ea3n ch\u1ee9ng kho\u00e1n. This service allows clients to conveniently move money between their investment accounts.""",49,"",['125aaa8d948c6ad2f25489cd7366c153' 'b7d7a176a30e0cad4e21d20d4ed670ba'],"[ 0.01404406 -0.0038083  -0.0487134  ... -0.02331109  0.01398255
  0.00832392]"
"de6fa24480894518ab3cbcb66f739266","CHỨNG KHOÁN","LOẠI HÌNH ĐẦU TƯ","CHỨNG KHOÁN is a popular type of financial investment. It is a common form of financial trading.",50,"","['1dab4da3dc6ce428ca1f1aff6469071c' '5f9d5c30d0a45936539e58a40065c8ab'
 'b7d7a176a30e0cad4e21d20d4ed670ba' 'f702c7b6765a8888a8ea861f2a4c014d']","[-0.00617874  0.0149926  -0.04772981 ... -0.03538296  0.02662754
 -0.00126643]"
"6fae5ee1a831468aa585a1ea09095998","MIỄN PHÍ","CHÍNH SÁCH PHÍ","Miễn phí là chính sách không thu phí cho dịch vụ cụ thể",51,"",['b7d7a176a30e0cad4e21d20d4ed670ba'],"[ 0.00179286 -0.00521941 -0.04101163 ... -0.01132189  0.02048722
  0.03324062]"
"ef32c4b208d041cc856f6837915dc1b0","CTCK","TỔ CHỨC","CTCK là cách viết tắt của Công ty Cổ phần Chứng khoán",52,"",['b7d7a176a30e0cad4e21d20d4ed670ba'],"[ 0.03203302 -0.01882525  0.00182512 ... -0.00129988  0.02697283
  0.01979494]"
"07b2425216bd4f0aa4e079827cb48ef5","CHUYỂN NHƯỢNG QUYỀN ĐĂNG KÝ MUA THÊM","DỊCH VỤ","Chuyển nhượng quyền đăng ký mua thêm là dịch vụ chuyển nhượng quyền mua thêm cổ phiếu",53,"",['b7d7a176a30e0cad4e21d20d4ed670ba'],"[ 0.00380904  0.03535658 -0.05153202 ... -0.0307096   0.00569996
 -0.00898745]"
"2670deebfa3f4d69bb82c28ab250a209","MỨC PHÍ","CHÍNH SÁCH PHÍ","MỨC PHÍ là số tiền cần trả để sử dụng dịch vụ hoặc sản phẩm cụ thể. Mức phí này là số tiền phải trả cho việc sử dụng dịch vụ hoặc sản phẩm.",54,"",['b7d7a176a30e0cad4e21d20d4ed670ba' 'e8c68c9c41b007f2d476c4e03df49815'],"[ 0.02007943  0.00893149 -0.04649628 ... -0.01876598  0.02454518
  0.02879749]"
"404309e89a5241d6bff42c05a45df206","MÃ CHỨNG KHOÁN","CÔNG CỤ ĐẦU TƯ","Mã chứng khoán là mã định danh cho mỗi công ty trên thị trường chứng khoán",55,"",['1dab4da3dc6ce428ca1f1aff6469071c'],"[ 0.029829    0.00685359 -0.02351099 ... -0.00684905  0.01270864
 -0.01594935]"
"b785a9025069417f94950ad231bb1441","PHÍ CHUYỂN CHỨNG KHOÁN","PHÍ DỊCH VỤ","Phí chuyển chứng khoán khi đóng (nếu còn trong TK) là 5 VNĐ/ 10 cổ phiếu",56,"",['1dab4da3dc6ce428ca1f1aff6469071c'],"[-0.04287205  0.01943943 -0.01412513 ...  0.00776783  0.03178651
  0.01654885]"
"3b6cd96a27304614850709aba1c9598b","TÀI KHOẢN","TÀI CHÍNH","""TÀI KHOẢN là một công cụ để quản lý và thực hiện các giao dịch đầu tư tài chính, lưu trữ và quản lý tiền và tài sản của cá nhân hoặc tổ chức. Nó cũng là một dịch vụ ngân hàng cho phép khách hàng thực hiện các giao dịch tài chính và là một hồ sơ ghi chép các giao dịch tài chính của một cá nhân hoặc tổ chức. Tài khoản cũng là một phần của hệ thống giao dịch chứng khoán, nơi lưu trữ và quản lý thông tin tài chính của khách hàng.""",57,"","['13526d7718fb859960383037dbbaf4e4' '21e832b2ab519ad1e3a8ac46ab4842fe'
 '26aeb6f00d5522b71f5210e7e66a2cb7' '430653c21d95ba37d4eae0e76ea56985'
 '43fe3eabe57a1961a64491c86cb08d67' '5aba713d34cf47d3a146255cb3b5584a'
 '5f9d5c30d0a45936539e58a40065c8ab' '72ef77d14fd5f7379a4d83d84a21217c'
 '839b9207b75bf3ace550391324a33388' '84d2fded9e5586dd584e403e106085ca'
 '9a19753353f40064a6811288ab2c7556' 'be4aea5c3851b39e2ff5c367900daa90'
 'f2b9a3e3b16a5ef347d9b801f0c92955' 'ff5db536458a8abf6a70a74408c4dfec']","[ 0.01870744  0.06684793 -0.02323286 ... -0.01511739  0.02446221
  0.00204112]"
"d54956b79dd147f894b67a8b97dcbef0","PHÍ TRA CỨU","PHÍ DỊCH VỤ","Phí tra cứu là khoản phí mà người dùng phải trả khi yêu cầu tra cứu thông tin liên quan đến tài khoản hoặc giao dịch",58,"",['5f9d5c30d0a45936539e58a40065c8ab'],"[ 0.01547541  0.03833576 -0.0213852  ... -0.02275957  0.01319395
  0.00365124]"
"958beecdb5bb4060948415ffd75d2b03","SAO KÊ GIAO DỊCH","DỊCH VỤ NGÂN HÀNG","Sao kê giao dịch là dịch vụ ngân hàng cung cấp thông tin chi tiết về các giao dịch đã thực hiện trên tài khoản",59,"",['5f9d5c30d0a45936539e58a40065c8ab'],"[-0.00687715 -0.01104648 -0.03430505 ... -0.01841678 -0.00585499
  0.01288457]"
"b999ed77e19e4f85b7f1ae79af5c002a","SAO KÊ","DỊCH VỤ","Sao kê là dịch vụ cung cấp thông tin về giao dịch tiền và giao dịch chứng khoán cho khách hàng",60,"",['635eabb30b2c974b48872e2656108042'],"[-0.00344135 -0.02177102 -0.0438591  ...  0.00154894 -0.02022098
 -0.00214121]"
"48c0c4d72da74ff5bb926fa0c856d1a7","XÁC NHẬN SỐ DƯ TÀI KHOẢN","HOẠT ĐỘNG","Xác nhận số dư tài khoản theo yêu cầu Khách hàng",61,"",['662a878337a29f5a913958b8546c3eb5'],"[ 0.00369362 -0.00349788 -0.04041795 ... -0.0350203  -0.01466394
  0.00648456]"
"4f3c97517f794ebfb49c4c6315f9cf23","PHÍ SAO LƯU CHỨNG TỪ","PHÍ DỊCH VỤ","Phí sao lưu chứng từ được tính theo thời gian sao lưu và số lượng chứng từ)(relationship",62,"",['662a878337a29f5a913958b8546c3eb5'],"[-0.01037995 -0.02302109 -0.03120636 ... -0.00935679  0.00626174
  0.04907072]"
"1745a2485a9443bab76587ad650e9be0","SAO LƯU CHỨNG TỪ","HÀNH ĐỘNG","Sao lưu chứng từ là việc lưu trữ các chứng từ từ một khoảng thời gian nhất định",63,"",['e8c68c9c41b007f2d476c4e03df49815'],"[ 0.002999   -0.00179582 -0.02188708 ... -0.02773181  0.01130117
  0.01436659]"
"32e6ccab20d94029811127dbbe424c64","NGÀY GIAO DỊCH","THỜI GIAN","""NGÀY GIAO DỊCH is the specific point in time when stock market transactions take place. It is the date on which securities trading occurs, facilitating the buying and selling of stocks. This date is crucial for investors to make informed decisions and execute their trades effectively.""",64,"","['c305e9f4ac1d42bec43a03d0bcb8a30e' 'cfb84af0b32b80838186149eee2b7617'
 'e8c68c9c41b007f2d476c4e03df49815']","[ 0.02823029  0.01205022 -0.02126966 ...  0.03524909  0.01852613
  0.0054289 ]"
"94a964c6992945ebb3833dfdfdc8d655","NHÀ ĐẦU TƯ CHUYÊN NGHIỆP","NGƯỜI","Nhà đầu tư chuyên nghiệp là người có kiến thức và kinh nghiệm chuyên sâu trong lĩnh vực đầu tư",65,"",['e8c68c9c41b007f2d476c4e03df49815'],"[-0.00493056  0.01277111 -0.00800893 ... -0.0369231  -0.01745126
 -0.00559977]"
"1eb829d0ace042089f0746f78729696c","HỢP ĐỒNG","VĂN BẢN","""Hợp Đồng refers to various agreements, contracts, and legal documents between customers and MBS related to stock market transactions. These contracts outline the terms and conditions of a mutual agreement between multiple parties. They serve as legal documents that define the rights and obligations between customers and MBS. Additionally, Hợp Đồng tương lai is a type of financial contract where its value depends on the price of an underlying asset at a future point in time.""",66,"","['008d65e4640a5208f1016c02bde466fa' '4a056777579e17ab8df83067d9738864'
 '5aba713d34cf47d3a146255cb3b5584a' '6f664b027f5136242609cc38adf527b1'
 'e8c68c9c41b007f2d476c4e03df49815' 'e9d3f68998cff4ee8aed538a49af5a55']","[ 0.00150818 -0.01157673 -0.014672   ... -0.01977309  0.00222727
  0.01292073]"
"015e7b58d1a14b44beab3bbc9f912c18","TỔ CHỨC PHÁT HÀNH","TỔ CHỨC","""TỔ CHỨC PHÁT HÀNH is an organization related to securities products. They have the authority to issue securities or bonds, as well as other financial products, into the market. They are responsible for determining and releasing financial products.""",67,"","['26827ec7b673b1b365b796c999c26d3c' '38dd0921ac731174a59ec6e94eeab28b'
 'd7bbdfbd03e739c6c52bd3c9096bbcd2' 'dd0e8c3a53affd5981f84d21983eb5ee'
 'e8c68c9c41b007f2d476c4e03df49815']","[-0.01791992 -0.01003929  0.00326897 ...  0.00647596  0.01292094
  0.01386083]"
"26f88ab3e2e04c33a459ad6270ade565","CONTACT CENTER","DỊCH VỤ","The CONTACT CENTER is a customer support service provided over the phone. Customers can also conduct transactions through the Contact Center by calling 1900 9088.",68,"",['26827ec7b673b1b365b796c999c26d3c' 'c305e9f4ac1d42bec43a03d0bcb8a30e'],"[-0.00168619 -0.02570442  0.03620806 ... -0.01246275  0.0108754
  0.0166406 ]"
"babe97e1d9784cffa1c85abc1e588126","NGÀNH MẠNG","NGÀNH","Ngành mạng là lĩnh vực hoạt động cung cấp dịch vụ viễn thông",69,"",['26827ec7b673b1b365b796c999c26d3c'],"[ 1.00902910e-03  1.07832849e-02 -4.43864018e-02 ... -1.68668330e-02
 -6.11604919e-05  3.35944146e-02]"
"1033a18c45aa4584b2aef6ab96890351","NGÂN HÀNG","TỔ CHỨC","""NGÂN HÀNG is a financial institution specializing in providing banking services to customers, including individuals and businesses. They offer a range of financial services to help clients achieve their financial goals.""",70,"","['26827ec7b673b1b365b796c999c26d3c' '6742be446922dd121eefd8afff18537b'
 'e8d077c7aea2ce872593c6e0d8ad3df4']","[-0.0251445   0.00774695  0.00205381 ... -0.02652898 -0.01707179
  0.02720085]"
"c9b8ce91fc2945b4907fe35519339cac","CHUYỂN KHOẢN","DỊCH VỤ NGÂN HÀNG","CHUY\u1ec2N KHO\u1ea2N is a banking service that allows customers to transfer money from one account to another. This service involves the action of transferring funds between accounts.",71,"",['0b7912396c8cde985ddee6dc17ec0d4f' '430653c21d95ba37d4eae0e76ea56985'],"[ 0.01677635  0.00127567 -0.05136315 ... -0.01514992  0.03439604
  0.01169626]"
"fa3c4204421c48609e52c8de2da4c654","NGÂN HÀNG MB","NGÂN HÀNG","""NGÂN HÀNG MB is a bank operating in Vietnam, known for providing free money transfer services. It is a financial institution that offers banking services in the field of banking and finance.""",72,"","['0b7912396c8cde985ddee6dc17ec0d4f' 'd2e04ee9d1cdefef4e95bc5b34b0dbfb'
 'f2b9a3e3b16a5ef347d9b801f0c92955' 'f702c7b6765a8888a8ea861f2a4c014d']","[-0.0249912   0.01508019 -0.0241161  ... -0.0137879  -0.00088782
  0.04143492]"
"53af055f068244d0ac861b2e89376495","NGÂN HÀNG KHÁC","NGÂN HÀNG","Ngân hàng khác là các ngân hàng khác ngoài ngân hàng MB",73,"",['0b7912396c8cde985ddee6dc17ec0d4f'],"[-0.02297033 -0.00451643 -0.00458981 ... -0.01714727  0.00335891
  0.02314076]"
