"source","target","weight","description","text_unit_ids","id","human_readable_id","source_degree","target_degree","rank"
"MBS","QUY ĐỊNH PHÁP LUẬT",2.0,"""MBS cần tuân thủ quy định pháp luật và lưu trữ Dữ liệu cá nhân của Khách hàng trong khoảng thời gian cần thiết để hoàn thành các mục đích theo các thỏa thuận, hợp đồng, văn bản, tài liệu Khách hàng đã ký với MBS và/hoặc phù hợp với các mục đích được nêu theo Quy định BVDLCN này.""",['a94ef355681ae5aeaab52a0ccc3bdf77' 'cbf4462f3611d64fd6ecf0ba54555a49'],"61f1dc4267314470ac820b6a46c61f7b","77",122,3,125
"MBS","KHOẢN PHÍ",1.0,"MBS cần thu các khoản phí",['cbf4462f3611d64fd6ecf0ba54555a49'],"f0c578614b224345974c3e4c110878af","78",122,1,123
"MBS","NGUY CƠ GÂY HẠI",1.0,"MBS cần ngăn chặn hoặc giảm thiểu nguy cơ gây hại",['cbf4462f3611d64fd6ecf0ba54555a49'],"7ffb88ebc729492c897ccfb569d7f6d0","79",122,1,123
"MBS","GIÁM SÁT",1.0,"""Giám sát, kiểm tra, kiểm toán, quản lý rủi ro, quản lý tuân thủ, an ninh an toàn và các mục đích quản lý khác nhằm đáp ứng, tuân thủ các chính sách nội bộ của MBS""",['2bef9f2520b250df2955e1148e863a15'],"60dce7d8bc1b4729a038178a400b9a59","80",122,1,123
"MBS","KIỂM TRA",1.0,"""Giám sát, kiểm tra, kiểm toán, quản lý rủi ro, quản lý tuân thủ, an ninh an toàn và các mục đích quản lý khác nhằm đáp ứng, tuân thủ các chính sách nội bộ của MBS""",['2bef9f2520b250df2955e1148e863a15'],"4cbb4e238c5b4656803fb9b4b6c3512e","81",122,1,123
"MBS","KIỂM TOÁN",1.0,"""Giám sát, kiểm tra, kiểm toán, quản lý rủi ro, quản lý tuân thủ, an ninh an toàn và các mục đích quản lý khác nhằm đáp ứng, tuân thủ các chính sách nội bộ của MBS""",['2bef9f2520b250df2955e1148e863a15'],"652873bcd6d5432187e5deafc4fc5211","82",122,1,123
"MBS","QUẢN LÝ RỦI RO",1.0,"""Giám sát, kiểm tra, kiểm toán, quản lý rủi ro, quản lý tuân thủ, an ninh an toàn và các mục đích quản lý khác nhằm đáp ứng, tuân thủ các chính sách nội bộ của MBS""",['2bef9f2520b250df2955e1148e863a15'],"78f9b30c08134ac5abb4f4e0bff0f7f2","83",122,1,123
"MBS","QUẢN LÝ TUÂN THỦ",1.0,"""Giám sát, kiểm tra, kiểm toán, quản lý rủi ro, quản lý tuân thủ, an ninh an toàn và các mục đích quản lý khác nhằm đáp ứng, tuân thủ các chính sách nội bộ của MBS""",['2bef9f2520b250df2955e1148e863a15'],"f33e4e897b1e422bb516e8a2c941d9dc","84",122,1,123
"MBS","AN NINH",1.0,"""Giám sát, kiểm tra, kiểm toán, quản lý rủi ro, quản lý tuân thủ, an ninh an toàn và các mục đích quản lý khác nhằm đáp ứng, tuân thủ các chính sách nội bộ của MBS""",['2bef9f2520b250df2955e1148e863a15'],"fac4e1553a9840e990bbfff46e64ff27","85",122,1,123
"MBS","NHÂN VIÊN",1.0,"Nhân viên và bộ phận trong nội bộ MBS được tiết lộ dữ liệu cá nhân của khách hàng",['1cd97c98e1c0d5f114e9004dbdea93ea'],"029a55d327ee4fb3a8314b36d52bdf34","86",122,1,123
"MBS","CÔNG TY MẸ",1.0,"Công ty mẹ là công ty chủ quản hoặc sở hữu MBS",['81dfed839bbb088d66ed74faafa95382'],"5a636c894c384532bff66212cf9d5824","87",122,2,124
"MBS","TRÌNH",1.0,"Trình cung cấp sản phẩm dịch vụ riêng lẻ hoặc tích hợp của MBS",['ec821b7ffc72d74c237ed12d21aba6f3'],"a9c468ef78704e9aabfc0317a5b1b42d","88",122,1,123
"MBS","HẠ TẦNG",1.0,"MBS sử dụng hạ tầng để hỗ trợ hoạt động kinh doanh",['4b2c53355f86a10ae990338ebcb9c1cf'],"5df80c25d33a4d148a14aa614343cc6b","89",122,1,123
"MBS","PHẦN MỀM",1.0,"MBS sử dụng phần mềm để thực hiện các chức năng cụ thể",['4b2c53355f86a10ae990338ebcb9c1cf'],"6a87f06ed55a46f29b24f77e548a3f1d","90",122,2,124
"MBS","ĐỐI TÁC KINH DOANH",1.0,"Đối tác kinh doanh hợp tác với MBS trong các hoạt động kinh doanh",['ccde189789ac67cba39855daf5e2899d'],"0daf88ac4ec94cbb868e27e956c6d7f1","91",122,1,123
"MBS","NHÀ CUNG CẤP PHẦN THƯỞNG",1.0,"Nhà cung cấp phần thưởng cung cấp phần thưởng cho MBS hoặc đối tác của MBS",['ccde189789ac67cba39855daf5e2899d'],"9ed120043e6247be9965e4904920991b","92",122,1,123
"MBS","NHÀ CUNG CẤP QUÀ TẶNG",1.0,"Nhà cung cấp quà tặng cung cấp quà tặng cho MBS hoặc đối tác của MBS",['ccde189789ac67cba39855daf5e2899d'],"94d81d7de9254ae4b3b16fcc69aa22ea","93",122,1,123
"MBS","BÊN ĐỒNG THƯƠNG HIỆU",1.0,"Bên đồng thương hiệu hợp tác với MBS trong việc xây dựng và phát triển thương hiệu",['ccde189789ac67cba39855daf5e2899d'],"60c9212246f84ae5b6ab254127a39262","94",122,1,123
"MBS","BÊN THAM GIA",1.0,"Bên tham gia tham gia vào các chương trình hoặc hoạt động do MBS tổ chức",['ccde189789ac67cba39855daf5e2899d'],"0f8d0c36a4274526a9eddedae5e63881","95",122,1,123
"MBS","NHÀ QUẢNG CÁO",2.0,"NHÀ QUẢNG CÁO is responsible for advertising and direct marketing for MBS. They have the ability to collaborate with MBS to promote products or services offered by MBS.",['2b16421c02f2ac235ddc41778b2e16f2' 'ccde189789ac67cba39855daf5e2899d'],"6aedd377efbe4f07ae42e546996e7bfa","96",122,1,123
"MBS","TỔ CHỨC TỪ THIỆN",2.0,"The organization TỔ CHỨC TỪ THIỆN collaborates with MBS to provide support for individuals in difficult circumstances. TỔ CHỨC TỪ THIỆN is actively engaged in charitable activities with the goal of promoting social welfare.",['2b16421c02f2ac235ddc41778b2e16f2' 'ccde189789ac67cba39855daf5e2899d'],"1aa8484562784f378851c33843c89687","97",122,1,123
"MBS","TỔ CHỨC PHI LỢI NHUẬN",1.0,"Tổ chức phi lợi nhuận hoạt động với mục đích không vì lợi nhuận",['ccde189789ac67cba39855daf5e2899d'],"f1a65d05dd5d456b889217020475ef80","98",122,1,123
"MBS","BÊN LIÊN QUAN",1.0,"Bên liên quan có liên quan đến hoạt động kinh doanh của MBS",['ccde189789ac67cba39855daf5e2899d'],"c077d92b48b6477db91e1a0460600f52","99",122,1,123
"MBS","CHUYỂN GIAO DỮ LIỆU CÁ NHÂN RA NƯỚC NGOÀI",1.0,"MBS có thể phải cung cấp/chia sẻ Dữ liệu cá nhân của Khách hàng đến các bên thứ ba liên quan",['3f8b6d62e8bb7c6f21608de7fea4ba02'],"5ca888df9b884e54accdd2ff29d125c1","100",122,1,123
"MBS","BVDLCN",2.0,"""MBS manages and secures personal data of clients according to Personal Data Protection Regulations, while BVDLCN needs to contact MBS for information.""",['2c3ae7491cabfdc2946c79ea584fb1ca' 'e1eb7906abef0df477bcdf943f251619'],"8290a6212d6c4430ae0056c7e8eccd5f","101",122,3,125
"MBS","YÊU CẦU",1.0,"MBS thực hiện yêu cầu hợp pháp và hợp lệ từ khách hàng",['1170f02c4f72abe944971b085d7e2626'],"14f8ac195fdb4e06a0b9ebc6ef391180","102",122,3,125
"MBS","DỮ LIỆU",2.0,"MBS needs to collect personal data from customers when providing products and services. They are required to store customer information in specific cases.",['0318240c7b8fd392bf7ac9b77955c1bf' 'e9920413a3f5993720991dcdf41c4f86'],"667ee58a79194316ae2b82eadd3fc575","103",122,4,126
"MBS","HỆ THỐNG",1.0,"Hệ thống hỗ trợ MBS trong việc cập nhật và bảo vệ dữ liệu cá nhân",['84ff06dea81e5f41c6eb079567d55f16'],"b0e3ee2324054c88adacdf80db13278f","104",122,4,126
"MBS","1900 9088",1.0,"Số điện thoại tổng đài của MBS",['e1eb7906abef0df477bcdf943f251619'],"28b7457ca5dc4a38a488946a3f8e207e","105",122,1,123
"MBS","CSKH@MBS.COM.VN",1.0,"Địa chỉ email liên hệ với MBS",['e1eb7906abef0df477bcdf943f251619'],"8029a14d15404e6db95ddf5e2bf9fc15","106",122,1,123
"MBS","WEBSITE",1.0,"Trang web của MBS: https://mbs.com.vn/",['e1eb7906abef0df477bcdf943f251619'],"389314ca89d445888c8d4985864dd733","107",122,3,125
"MBS","HỆ THỐNG GIAO DỊCH CHỨNG KHOÁN",1.0,"Hệ thống giao dịch chứng khoán trực tuyến của MBS",['e1eb7906abef0df477bcdf943f251619'],"87fe1462b9064d5692641ab48e826301","108",122,1,123
"MBS","THỜI HẠN THANH TOÁN",1.0,"MBS cung cấp thông tin về thời hạn thanh toán",['cfb84af0b32b80838186149eee2b7617'],"a55175ac57014df696ca09d0def9604b","109",122,2,124
"MBS","QUY ĐỊNH GIAO DỊCH",1.0,"MBS cố gắng cập nhật nhanh nhất các nội dung sửa đổi về quy định giao dịch",['fb27603a4f1a2d91a8945c606f9ec33a'],"1766e8858d7b45ed97f71cb5a39e96ea","110",122,1,123
"MBS","TRÁI PHIẾU",1.0,"Trái phiếu phân phối được tư vấn và thẩm định chặt chẽ bởi đội ngũ chuyên gia của MBS",['4e5d43d52ee94db71358bd3018506fed'],"6191e014f3f64e46a0777063ed4ac19a","111",122,11,133
"MBS","THÔNG TIN CẬP NHẬT",1.0,"MBS cam kết cập nhật liên tục thông tin về trái phiếu và các quyền lợi của nhà đầu tư",['2c4f225a4026bac08c45411f5f164b08'],"21b0499cf14342269c46170c291d0535","112",122,1,123
"MBS","DANH MỤC TRÁI PHIẾU",1.0,"Danh mục trái phiếu là danh sách các trái phiếu mà MBS đang phân phối",['2c4f225a4026bac08c45411f5f164b08'],"c1ef05b38b3f4d59888150fc0dd26826","113",122,1,123
"MBS","TRÁI PHIẾU RIÊNG LẺ",2.0,"""MBS is an organization involved in trading trái phiếu riêng lẻ, which are traded at MBS.""",['2e9c77aefcb96dfde90c451bba99ea10' 'ab9239e37545bab393167cac4336ef7b'],"74cb9b3510e84498b9aee0d904316e8b","114",122,9,131
"MBS","ĐVKD",1.0,"MBS gửi phiếu lệnh mẫu đến ĐVKD để thực hiện lệnh giao dịch",['78ebb589250e60c469defdab2bfd42c0'],"043d764b2e1b4d1294651ff938df5391","115",122,3,125
"MBS","EMAIL",1.0,"MBS cập nhật kết quả giao dịch và thông báo cho Khách hàng qua email",['f18e64cf0b56da58916cf12abceef1dd'],"31f2170fef004f3281c533a4a60dc3f3","116",122,3,125
"MBS","TƯ VẤN ĐẦU TƯ",1.0,"Tư vấn đầu tư là một trong những thế mạnh cạnh tranh của MBS",['da0fc02ebeaa7d8a244815162b4bce1a'],"57f186c5c2754483ba66750e98222f95","117",122,1,123
"MBS","CHUYÊN GIA TƯ VẤN ĐẦU TƯ",1.0,"Chuyên gia tư vấn đầu tư làm việc với MBS",['3df7788c67d82eb373cc637094d93edd'],"4b3fc569d91f4a7aa6501ad4fcf67b7a","118",122,1,123
"MBS","DỊCH VỤ ỦY THÁC QUẢN LÝ TÀI KHOẢN",2.0,"""Dịch vụ quản lý tài khoản của MBS mang đến cơ hội đầu tư hiệu quả, với dịch vụ quản lý tài khoản đem đến cơ hội đầu tư hiệu quả với MBS.""",['3df7788c67d82eb373cc637094d93edd' 'ad2ff5cd62185a7e86d52e68285426d7'],"cbc1667556f84a5eadf867a823e6986c","119",122,1,123
"MBS","COPI24",1.0,"Copi24 là công cụ thuộc hệ sinh thái MBS giúp lựa chọn chiến lược đầu tư theo các nhà đầu tư tài năng",['ad2ff5cd62185a7e86d52e68285426d7'],"a876d1ab79864396bc47a039225fd5c7","120",122,3,125
"MBS","COP24",1.0,"Cop24 là dịch vụ được sử dụng trên nền tảng MBS",['dc7f8f92d980ce2b57ed53931cacfbb6'],"c09f67d4f25448c99f7c0552c30b7706","121",122,3,125
"CỔ PHIẾU LÔ LẺ","NHÀ ĐẦU TƯ",1.0,"Nhà đầu tư có thể chọn giao dịch cổ phiếu lô lẻ",['72c428d19c253035db6c6e314742ef8c'],"c0866306dc8c4da2a8a81c0c3a78b657","122",1,57,58
"NHÀ ĐẦU TƯ","PHÍ GIAO DỊCH TRÁI PHIẾU",1.0,"Nhà đầu tư chuyên nghiệp phải trả phí giao dịch trái phiếu khi giao dịch với MBS",['5bdccd63cc7c923ee576d653cc4f83b7'],"3884c37eb13a4c9097ee2c5be4eeefaf","123",57,1,58
"NHÀ ĐẦU TƯ","GIAO DỊCH TRÁI PHIẾU",1.0,"Nhà đầu tư tham gia vào hoạt động giao dịch trái phiếu",['6715eef1712e0d946549e6681a259bd0'],"90764eb2cab74cffb1c7d72d28b965cc","124",57,8,65
"NHÀ ĐẦU TƯ","CHỨNG KHOÁN",1.0,"Nhà đầu tư tham gia vào hoạt động đầu tư chứng khoán",['1dab4da3dc6ce428ca1f1aff6469071c'],"01abe16e67c241a887aa62abe22d155c","125",57,4,61
"NHÀ ĐẦU TƯ","HỢP ĐỒNG TƯƠNG LAI",1.0,"Nhà đầu tư có lợi ích khi giao dịch hợp đồng tương lai",['e9282c280e5ee6794e75e1642753c546'],"37049be0a2c240c6a06acf9339237b8b","126",57,8,65
"NHÀ ĐẦU TƯ","TÀI KHOẢN CHỨNG KHOÁN",1.0,"Nhà đầu tư cần có tài khoản chứng khoán để tham gia giao dịch chứng khoán",['811e2aea35222d79c8ab2b4e1682750c'],"e785c52881704d95bf4ec03d2720f8ae","127",57,8,65
"NHÀ ĐẦU TƯ","TỔNG ĐÀI 19009088",1.0,"Nhà đầu tư có thể liên hệ với tổng đài 19009088 để được hỗ trợ về tài khoản chứng khoán",['811e2aea35222d79c8ab2b4e1682750c'],"654689c65613476b9905d7afb3809cd2","128",57,3,60
"NHÀ ĐẦU TƯ","NHÂN VIÊN QUẢN LÝ TÀI KHOẢN",1.0,"Nhà đầu tư có thể gọi điện cho nhân viên quản lý tài khoản để được hướng dẫn về tài khoản chứng khoán",['811e2aea35222d79c8ab2b4e1682750c'],"15dfb45a6ffa4d34ad72cfe4b3c5cc0d","129",57,1,58
"NHÀ ĐẦU TƯ","TÀI KHOẢN PHÁI SINH",1.0,"Nhà đầu tư cần nộp tiền vào tài khoản phái sinh để giao dịch các sản phẩm phái sinh",['811e2aea35222d79c8ab2b4e1682750c'],"427c3b7458f148d8bace1b768e2b5b7c","130",57,3,60
"NHÀ ĐẦU TƯ","TRUNG TÂM LƯU KÝ CHỨNG KHOÁN VIỆT NAM (VSD)",1.0,"Nhà đầu tư có thể lưu ký chứng khoán tại Trung tâm lưu ký chứng khoán Việt Nam (VSD)",['26952620749ea86364db720687c3f0b2'],"95d506750fd94e72bbd9cf2d3fe18e28","131",57,2,59
"NHÀ ĐẦU TƯ","CONTACT24",1.0,"Nhà đầu tư có thể giao dịch chứng khoán phái sinh qua điện thoại thông qua Contact24",['26952620749ea86364db720687c3f0b2'],"bf0138ccbcc740089a55fd0c24897360","132",57,4,61
"NHÀ ĐẦU TƯ","TÀI SẢN KÝ QUỸ",1.0,"Nhà đầu tư phải đảm bảo tỷ lệ sử dụng tài sản ký quỹ theo chính sách MBS",['2416bbdc682287235364cc5dcf3b768c'],"83cd5df42643494396b00d6cb6376def","133",57,1,58
"NHÀ ĐẦU TƯ","TÀI KHOẢN GIAO DỊCH CHỨNG KHOÁN PHÁI SINH",2.0,"""The entity NHÀ ĐẦU TƯ offers trading accounts for derivative securities, with a focus on AR compliance. The entity TÀI KHOẢN GIAO DỊCH CHỨNG KHOÁN PHÁI SINH provides trading accounts for derivative securities, emphasizing profit calculation based on daily trading orders. Both entities cater to investors looking to engage in futures and options trading, ensuring compliance and profitability in their transactions.""",['15e19a9eed9e792a37f0ad41d3a965bd' 'e87ce9ead619379b75f606b5ed62c8d4'],"909d28e443fd4e0bac189373125c8309","134",57,2,59
"NHÀ ĐẦU TƯ","TÀI KHOẢN",1.0,"Tài khoản được sử dụng để hạch toán lãi/lỗ cho nhà đầu tư",['5aba713d34cf47d3a146255cb3b5584a'],"efbc2439e5034801af83ac1a0b440535","135",57,15,72
"NHÀ ĐẦU TƯ","CƠ QUAN QUẢN LÝ",1.0,"Nhà đầu tư phải tuân thủ quy định của cơ quan quản lý về việc nộp tiền hoặc rút tiền ký quỹ",['5aba713d34cf47d3a146255cb3b5584a'],"b9a2ef791a064f038cac2059ebea1138","136",57,2,59
"NHÀ ĐẦU TƯ","CHỨNG QUYỀN",1.0,"Nhà đầu tư tham gia vào hoạt động đầu tư chứng quyền",['078f14bae4d779e6ad5fad23e7f2ea43'],"1ce2b24bc93442148dc2240d3c6223b1","137",57,14,71
"NHÀ ĐẦU TƯ","CW",4.0,"""NHÀ ĐẦU TƯ specializes in stock market investments, offering options such as trading in securities and participating in stock market activities. They are not restricted in terms of trading volume with CW. NHÀ ĐẦU TƯ can easily register to buy CW during the issuance at the primary market or purchase on the secondary market after CW is listed on the stock exchange. They are actively involved in buying and selling CW on the market.""","['82f6df8c73c78cf4fd7eed0d4e5e77b7' '8a22d1ed78856814aba3794bf1b450aa'
 'ac4cec82c21d6c2b8c5e2e9b3be742b8']","804c1e94e7974332a817931363ddb643","138",57,5,62
"NHÀ ĐẦU TƯ","RỦI RO",1.0,"Nhà đầu tư CW có thể phải đối mặt với rủi ro đòn bẩy và rủi ro chứng",['8a22d1ed78856814aba3794bf1b450aa'],"32dc0b572ad84c75a64a2007788eb981","139",57,6,63
"NHÀ ĐẦU TƯ","THỊ TRƯỜNG",1.0,"Nhà đầu tư tham gia vào hoạt động đầu tư trên thị trường",['e5fa74b405fb017d2cffb093ab477001'],"f5c11a5ac94e40068bca8be178a6bcd6","140",57,2,59
"NHÀ ĐẦU TƯ","PLUS24",1.0,"Plus24 là hệ thống giao dịch chứng khoán cung cấp thông tin hữu ích và hỗ trợ cho nhà đầu tư",['3405d57ce2cb8930da5dfb2d59f15ce1'],"ea28ff7f127e4677a913952595dce2f5","141",57,6,63
"NHÀ ĐẦU TƯ","NỀN TẢNG GIAO DỊCH",1.0,"Nhà đầu tư chuyên nghiệp quản lý tài sản cá nhân trực tuyến trên nền tảng giao dịch",['fe67ca15be08a6b00a245e63131b8a03'],"192a6d23595045f38b0d46a3d8e52fd6","142",57,1,58
"NHÀ ĐẦU TƯ","BẢNG GIÁ GIAO DỊCH",2.0,"NHÀ ĐẦU TƯ specializes in using BẢNG GIÁ GIAO DỊCH Cổ sở & Phái sinh to manage trading assets on the Plus24 platform and to participate in derivatives trading.",['6aebc820a4158d720b76fe99d4786e12' 'fe67ca15be08a6b00a245e63131b8a03'],"ef67c9fc60284b50aa15ac655b06a155","143",57,1,58
"NHÀ ĐẦU TƯ","NỀN TẢNG PLUS24",1.0,"Nhà đầu tư chuyên nghiệp sử dụng nền tảng Plus24 để tham gia vào giao dịch cơ sở & phái sinh",['6aebc820a4158d720b76fe99d4786e12'],"cc8201cce1024b5192056fe8e98fda22","144",57,1,58
"NHÀ ĐẦU TƯ","PHÍ GIAO DỊCH",2.0,"""NHÀ ĐẦU TƯ NHÀ ĐẦU TƯ must pay stock trading fees monthly, but they can save more on transaction fees by being a savvy investor.""",['6aebc820a4158d720b76fe99d4786e12' 'fb91f31375af53453d052fdff50f6187'],"97e097f9022540b88ab7c13d2805c25f","145",57,4,61
"NHÀ ĐẦU TƯ","MARGIN",1.0,"Margin là sản phẩm hỗ trợ tài chính giúp nhà đầu tư nâng cao hiệu quả giao dịch",['6aebc820a4158d720b76fe99d4786e12'],"829a6299a5fa4e7b8ff4020020a0be05","146",57,1,58
"NHÀ ĐẦU TƯ","DANH MỤC CỔ PHIẾU",1.0,"Danh mục cổ phiếu sẽ được đánh giá lại hàng tuần và sẽ được tiếp tục khuyến nghị nếu vẫn chưa chạm giá mục tiêu",['a7afffd39fb1e0380ea66d364f749532'],"dde2742459c24fb4a91172aa5c1a7620","147",57,2,59
"NHÀ ĐẦU TƯ","DANH MỤC",9.0,"NHÀ ĐẦU TƯ and DANH MỤC are entities involved in stock market investments. DANH MỤC is a reference list that requires a long-term perspective to minimize short-term volatility. NHÀ ĐẦU TƯ also needs a long-term view to reduce short-term risks due to market conditions and clear potential value. Experts recommend NHÀ ĐẦU TƯ to hold stocks for at least one month with a 10% profit margin. NHÀ ĐẦU TƯ with a preference for short-term investments can optimize their strategy by selecting currently trending stocks.","['07ee7a0c9129745b5e378841be05c2ae' '0ef90d46880110c9301c8eb4b21ebb44'
 '241ba511a6b267992f84019bcafa5146' '35f219c5349bc5c6b800b555b7325333'
 '5b166187db4b621cb91cbcabbfbd460b' 'a7afffd39fb1e0380ea66d364f749532'
 'cde81b63c0352bb90b98015501a3b422']","323979a67d79498fa271acdf8cd1a0c2","148",57,5,62
"NHÀ ĐẦU TƯ","ĐẦU TƯ CHỨNG KHOÁN",2.0,"Nhà đầu tư tham gia vào hoạt động đầu tư chứng khoán",['35f219c5349bc5c6b800b555b7325333' '5b166187db4b621cb91cbcabbfbd460b'],"c7e8b188b45841a0a1bcb22f3445ea6e","149",57,1,58
"NHÀ ĐẦU TƯ","HỆ THỐNG BẢN TIN",1.0,"Nhà đầu tư cần thông tin từ hệ thống bản tin để có chiến lược giao dịch phù hợp",['eac76d5cf62bdb175682def4193cbc29'],"5a4ad077106a4a3f951f43d2e01499b0","150",57,3,60
"NHÀ ĐẦU TƯ","MBS POWER RANK",2.0,"NHÀ ĐẦU TƯ and MBS POWER RANK are entities related to the MBS Power Rank methodology developed by MBS. This methodology aims to identify outstanding companies in the industry based on 5 key aspects. The MBS Power Rank is suitable for investors who value price - growth momentum and are looking for stocks that are showing strong improvement in operational efficiency but are still undervalued compared to the industry.",['66cc93ab286227e785be2cd8302cab77' 'c2ad2384fcd7d5fb0deb4af86a9380ba'],"a7ec8df038d7461689d28f1bdea84d9b","151",57,8,65
