"id","human_readable_id","covariate_type","type","description","subject_id","subject_type","object_id","object_type","status","start_date","end_date","source_text","text_unit_id","document_ids","n_tokens"
"58356bdd-0e0d-43d1-bb89-6c94a5087a5e","65","claim","HỢP ĐỒNG TƯƠNG LAI","Tài khoản phái sinh và dịch vụ do MBS cung cấp sẽ có hiệu lực ràng buộc như một hợp đồng giữa Khách hàng và MBS","MBS","","KHÁCH HÀNG","","TRUE","NONE","NONE","""ác nhằm mở, sử dụng Tài khoản phái sinh và sử dụng dịch vụ do MBS cung cấp sẽ có hiệu lực ràng buộc như một hợp đồng giữa Khách hàng và MBS.""","e9282c280e5ee6794e75e1642753c546",['d1d8f00369755e0157bedf841fd57ee7'],300
"f4c30d88-a43c-4c02-9c37-073939e14e39","66","claim","LỢI ÍCH GIAO DỊCH HỢP ĐỒNG TƯƠNG LAI","Lợi ích của nhà đầu tư khi giao dịch Hợp đồng tương lai","NHÀ ĐẦU TƯ","","NONE","","TRUE","NONE","NONE","Lợi ích của nhà đầu tư khi giao dịch Hợp đồng tương lai","e9282c280e5ee6794e75e1642753c546",['d1d8f00369755e0157bedf841fd57ee7'],300
"837fbae2-8d7e-4d4c-bce4-cefae1d81c52","67","claim","HỢP ĐỒNG TƯƠNG LAI CHỈ SỐ VN30","""Hợp đồng tương lai trên chỉ số VN30 là loại Hợp đồng tương lai có tài sản cơ sở là chỉ số VN30, mô phỏng kỳ vọng giá của chỉ số VN30 tại thời điểm đáo hạn""","VN30","","NONE","","TRUE","NONE","NONE","""Hợp đồng tương lai trên chỉ số VN30 là loại Hợp đồng tương lai có tài sản cơ sở là chỉ số VN30, mô phỏng kỳ vọng giá của chỉ số VN30 tại thời điểm đáo hạn.""","e9282c280e5ee6794e75e1642753c546",['d1d8f00369755e0157bedf841fd57ee7'],300
"c4579ec6-c0df-473f-b1f7-854c7e2cdc60","68","claim","HỢP ĐỒNG TƯƠNG LAI","""Hợp đồng tương lai trên chỉ số VN30 là loại Hợp đồng tương lai có tài sản cơ sở là chỉ số VN30, mô phỏng kỳ vọng giá của chỉ số VN30 tại thời điểm đáo hạn""","VN30","","NONE","","TRUE","NONE","NONE","""Hợp đồng tương lai trên chỉ số VN30 là loại Hợp đồng tương lai có tài sản cơ sở là chỉ số VN30, mô phỏng kỳ vọng giá của chỉ số VN30 tại thời điểm đáo hạn.""","e9282c280e5ee6794e75e1642753c546",['d1d8f00369755e0157bedf841fd57ee7'],300
"2fdbd302-b9ef-4854-99ed-90e230a54e03","69","claim","STOCK INDEX","HOSE is the stock exchange where the VN30 index is calculated based on a basket of 30 stocks with the highest market capitalization and liquidity.","ORGANIZATION","","HOSE","","TRUE","NONE","NONE","","bd51762f5e0b283bfbb800d6d11a40ed",['d1d8f00369755e0157bedf841fd57ee7'],300
"71f99fcc-6fa7-43f6-b9ed-5b057c346bd0","70","claim","FUTURES TRADING","""Futures trading on the VN30 index is a type of futures contract with the underlying asset being the VN30 index, simulating the expected price of the VN30 index at the expiration date.""","EVENT","","NONE","","TRUE","NONE","NONE","","bd51762f5e0b283bfbb800d6d11a40ed",['d1d8f00369755e0157bedf841fd57ee7'],300
"f6131b00-c680-44aa-8450-96f402b7eeed","71","claim","","","","","","","","","","","e996589ad5cee0c543ed988a77081773",['d1d8f00369755e0157bedf841fd57ee7'],300
"cf67bc96-7507-4121-8cf9-cda5dd301db8","72","claim","FINANCIAL SERVICES","""Nhà đầu tư đã có tài khoản chứng khoán cơ sở tại MBS, vui lòng liên hệ trực tiếp Tổng đài 19009088 hoặc gọi điện cho Nhân viên quản lý tài khoản để được hướng dẫn""","ORGANIZATION","","MBS","","TRUE","NONE","NONE","""Trường hợp Nhà đầu tư đã có tài khoản chứng khoán cơ sở tại MBS, vui lòng liên hệ trực tiếp Tổng đài 19009088 hoặc gọi điện cho Nhân viên quản lý tài khoản để được hướng dẫn.""","811e2aea35222d79c8ab2b4e1682750c",['d1d8f00369755e0157bedf841fd57ee7'],300
"8f9218bb-6469-43fb-80ac-a554adb73015","73","claim","FINANCIAL SERVICES","""Để có thể đặt lệnh giao dịch mua bán trên tài khoản phái sinh, Nhà đầu tư cần nộp tiền vào Tài khoản phái sinh tại MBS và nộp ký quỹ lên Trung tâm lưu ký chứng khoán Việt Nam (VSD) theo hướng dẫn tại đây""","ORGANIZATION","","MBS","","TRUE","NONE","NONE","""Để có thể đặt lệnh giao dịch mua bán trên tài khoản phái sinh, Nhà đầu tư cần nộp tiền vào Tài khoản phái sinh tại MBS và nộp ký quỹ lên Trung tâm lưu ký chứng khoán Việt Nam (VSD) theo hướng dẫn tại đây.""","811e2aea35222d79c8ab2b4e1682750c",['d1d8f00369755e0157bedf841fd57ee7'],300
"2ecbf13c-c80b-4e57-9af4-8f72ad1356de","74","claim","FINANCIAL SERVICES","Nhà đầu tư có thể đặt lệnh mua bán khi đảm bảo điều kiện về ký quỹ","ORGANIZATION","","MBS","","TRUE","NONE","NONE","Nhà đầu tư có thể đặt lệnh mua bán khi đảm bảo điều kiện về ký quỹ","811e2aea35222d79c8ab2b4e1682750c",['d1d8f00369755e0157bedf841fd57ee7'],300
"125ddf52-7024-40a1-8bd9-ea17bf5aa4fe","75","claim","FINANCIAL SERVICES","Trung tâm lưu ký chứng khoán Việt Nam is a financial services center according to the instructions here","Trung tâm lưu ký chứng khoán Việt Nam","","NONE","","TRUE","NONE","NONE","Ộp ký quỹ lên Trung tâm lưu ký chứng khoán Việt Nam (VSD) theo hướng dẫn tại đây.","26952620749ea86364db720687c3f0b2",['d1d8f00369755e0157bedf841fd57ee7'],300
"564ab8b8-fb4e-428a-9618-35f5d584426f","76","claim","TRADING PLATFORM","""S24 is a trading platform developed by MBS based on web platform connected to the internet at the address http://s24.mbs.com.vn. Customers can access information and perform all transactions quickly, securely, and efficiently""","MBS","","S24","","TRUE","NONE","NONE","Giao dịch qua S24
+ S24 là nền tảng giao dịch chứng khoán được MBS phát triển dựa trên nền tảng web kết nối internet tại địa chỉ http://s24.mbs.com.vn.","26952620749ea86364db720687c3f0b2",['d1d8f00369755e0157bedf841fd57ee7'],300
"55e1c4ed-03f1-43da-b721-f1d9aa9fed59","77","claim","TRADING PLATFORM","""To conduct derivative securities transactions via phone, customers do the following:
+ Step 1: Call the hotline 19009088""","MBS","","Contact24","","TRUE","NONE","NONE","""Giao dịch qua Contact24
Để thực hiện giao dịch chứng khoán phái sinh qua điện thoại, khách hàng thực hiện như sau:
+ Bước 1: Gọi điện đến tổng đài 19009088""","26952620749ea86364db720687c3f0b2",['d1d8f00369755e0157bedf841fd57ee7'],300
"5a75e4ce-b2c7-4f5b-90f9-a3420d4c8d1d","78","claim","CONTACT24","""Gọi điện đến tổng đài 19009088, chọn nhánh 5 để thực hiện giao dịch chứng khoán phái sinh qua điện thoại""","19009088","","NONE","","SUSPECTED","NONE","NONE","""Gọi điện đến tổng đài 19009088, chọn nhánh 5.""","fef9c649ce6a269e3527f9c73e29aceb",['d1d8f00369755e0157bedf841fd57ee7'],300
"bcec0a0b-c8aa-4a79-bc27-4114c7755ec6","79","claim","TRADING","Khách hàng là chủ tài khoản hoặc người được ủy quyền hợp pháp chỉ cần mang theo CMND đến các điểm giao dịch của MBS để thực hiện giao dịch chứng khoán phái sinh","MBS","","NONE","","SUSPECTED","NONE","NONE","Khách hàng là chủ tài khoản hoặc người được ủy quyền hợp pháp chỉ cần mang theo CMND đến các điểm giao dịch của MBS để thực hiện giao dịch chứng khoán phái sinh.","fef9c649ce6a269e3527f9c73e29aceb",['d1d8f00369755e0157bedf841fd57ee7'],300
"eef4717d-1c62-495e-b20b-f68ccb63a55b","80","claim","ASSET USAGE RATIO","The asset usage ratio (AR) of the derivative securities trading account of the Investor must ensure that the AR ratio is maintained according to MBS policy for each period","AR","","NONE","","SUSPECTED","NONE","NONE","Bước 4: Theo dõi tỷ lệ sử dụng tài sản ký quỹ
+ Tỷ lệ sử dụng tài sản ký quỹ (AR) của tài khoản giao dịch chứng khoán phái sinh của Nhà đầu tư phải đảm bảo tỷ lệ AR duy trì theo chính sách MBS từng thời kỳ.
+ Trường hợp tỷ lệ AR của tài khoản vượt tỷ lệ AR duy trì thì Nhà đầu tư có nghĩa vụ bổ sung tài sản ký quỹ hoặc đóng bớt số lượng vị thế nắm giữ để đảm bảo tỷ lệ AR duy trì theo quy định.
+ Trường hợp Tài khoản giao dịch chứng khoán phái sinh của Nhà đầu tư vi phạm tỷ l","2416bbdc682287235364cc5dcf3b768c",['d1d8f00369755e0157bedf841fd57ee7'],300
"04e43c74-0c76-4e08-ba0f-a677e5a53d8e","81","claim","VI PHẠM TỶ LỆ AR","Nhà đầu tư vi phạm tỷ lệ AR và có nghĩa vụ nộp bổ sung ký quỹ hoặc đóng bớt số lượng vị thế nắm giữ để đảm bảo tỷ lệ AR duy trì theo quy định","NGƯỜI ĐẦU TƯ","","NONE","","TRUE","NONE","NONE","""Trường hợp Tài khoản giao dịch chứng khoán phái sinh của Nhà đầu tư vi phạm tỷ lệ AR xử lý theo chính sách MBS từng thời kỳ, Nhà đầu tư có nghĩa vụ nộp bổ sung ký quỹ hoặc đóng bớt số lượng vị thế nắm giữ ngay khi vi phạm để đảm bảo tỷ lệ AR duy trì theo quy định. MBS thực hiện xử lý vị thế/tài sản ký quỹ trên tài khoản của Nhà đầu tư kể từ ngày làm việc liền sau ngày vi phạm.""","15e19a9eed9e792a37f0ad41d3a965bd",['d1d8f00369755e0157bedf841fd57ee7'],300
"e18dc078-a5b8-41b6-986e-7602de18177c","82","claim","FINANCIAL DEALINGS","MBS thực hiện xử lý vị thế/tài sản ký quỹ trên tài khoản của Nhà đầu tư kể từ ngày làm việc liền sau ngày vi phạm","ORGANIZATION","","NONE","","SUSPECTED","NONE","NONE","MBS thực hiện xử lý vị thế/tài sản ký quỹ trên tài khoản của Nhà đầu tư","e87ce9ead619379b75f606b5ed62c8d4",['d1d8f00369755e0157bedf841fd57ee7'],300
"139d3b96-d9c0-4d66-8b54-cf5a1efdfdc1","83","claim","FINANCIAL DEALINGS","Tài khoản giao dịch chứng khoán phái sinh của Nhà đầu tư được hạch toán lãi lỗ hàng ngày dựa trên các lệnh giao dịch mở đóng vị thế","NHÀ ĐẦU TƯ","","NONE","","SUSPECTED","NONE","NONE","Tài khoản giao dịch chứng khoán phái sinh của Nhà đầu tư được hạch toán lãi lỗ hàng ngày dựa trên các lệnh giao dịch mở đóng vị thế.","e87ce9ead619379b75f606b5ed62c8d4",['d1d8f00369755e0157bedf841fd57ee7'],300
"b9c6e2ec-29e9-4da1-ab97-396ec145c7e7","84","claim","FINANCIAL MARKETS","Lãi/lỗ sẽ được tính toán dựa trên giá đóng cửa của chỉ số cơ sở tại ngày đáo hạn của hợp đồng tương lai","NGÀY ĐÁO HẠN","","NONE","","TRUE","NONE","NONE","""Đối với các hợp đồng tại ngày đáo hạn, lãi/lỗ sẽ được tính toán dựa trên giá đóng cửa của chỉ số cơ sở tại ngày đáo hạn của hợp đồng tương lai.""","5aba713d34cf47d3a146255cb3b5584a",['d1d8f00369755e0157bedf841fd57ee7'],300
"05b81018-33e4-4f75-9a76-7c6049a0a912","85","claim","FINANCIAL SERVICES","MBS thực hiện hạch toán tiền lãi trên tài khoản Nhà đầu tư khi tài khoản có lãi vị thế","MBS","","NHÀ ĐẦU TƯ","","TRUE","NONE","NONE","""Trường hợp tài khoản có lãi vị thế, MBS thực hiện hạch toán tiền lãi trên tài khoản Nhà đầu tư.""","5aba713d34cf47d3a146255cb3b5584a",['d1d8f00369755e0157bedf841fd57ee7'],300
"68c1c08a-1ce5-4ba7-8e17-d37a02dae591","86","claim","FINANCIAL SERVICES","Nhà đầu tư phải nộp tiền hoặc rút tiền ký quỹ vào tài khoản phái sinh để MBS chuyển tiền thanh toán theo quy định của cơ quan quản lý khi tài khoản có lỗ vị thế","NHÀ ĐẦU TƯ","","MBS","","TRUE","NONE","NONE","""Trường hợp tài khoản có lỗ vị thế, Nhà đầu tư phải nộp tiền hoặc rút tiền ký quỹ vào tài khoản phái sinh để MBS chuyển tiền thanh toán theo quy định của cơ quan quản lý.""","5aba713d34cf47d3a146255cb3b5584a",['d1d8f00369755e0157bedf841fd57ee7'],300
"1a93487e-3f5d-4b25-869c-cbe8fc88cea6","87","claim","FINANCIAL INSTRUMENTS","Chứng quyền có bảo đảm là gì","CHỨNG QUYỀN","","NONE","","TRUE","NONE","NONE","CHỨNG QUYỀN CÓ BẢO ĐẢM LÀ GÌ","5aba713d34cf47d3a146255cb3b5584a",['d1d8f00369755e0157bedf841fd57ee7'],300
"2f3257ca-e389-487c-a13d-3ec2a781685e","88","claim","","","","","","","","","","","dd0e8c3a53affd5981f84d21983eb5ee",['d1d8f00369755e0157bedf841fd57ee7'],300
"4b776916-6ed3-49e9-8280-33a2e3ac03e9","89","claim","","","","","","","","","","","8f5d126775576a236cb53e6f86b663da",['d1d8f00369755e0157bedf841fd57ee7'],300
"4a3b271c-9904-4b63-a9d1-d7fb211adc2a","90","claim","CHỨNG QUYỀN","Chứng quyền kiểu Châu Âu chỉ cho phép nhà đầu tư thực hiện quyền tại ngày đáo hạn","NGÀNH TÀI CHÍNH","","NONE","","TRUE","NONE","NONE","Chứng quyền kiểu Châu Âu chỉ cho phép nhà đầu tư thực hiện quyền tại ngày đáo hạn","078f14bae4d779e6ad5fad23e7f2ea43",['d1d8f00369755e0157bedf841fd57ee7'],300
"9c000d55-fb94-4138-90e7-aae0534ac2b2","91","claim","LỢI ÍCH","""Tỷ suất sinh lời cao: Thông qua đòn bẩy tài chính, CW có khả năng tăng hiệu quả (mức sinh lời) đầu tư từ 5 đến 40 lần.""","NHÀ ĐẦU TƯ","","NONE","","TRUE","NONE","NONE","""Tỷ suất sinh lời cao: Thông qua đòn bẩy tài chính, CW có khả năng tăng hiệu quả (mức sinh lời) đầu tư từ 5 đến 40 lần.""","078f14bae4d779e6ad5fad23e7f2ea43",['d1d8f00369755e0157bedf841fd57ee7'],300
"4effca54-5700-4bc3-9973-2f197b6b459c","92","claim","PHÒNG NGỪA RỦI RO","""Phòng ngừa rủi ro: Với mức lỗ được xác định trước là khoản phí mua quyền, CW là công cụ phòng ngừa rủi ro hữu ích khi nhà đầu tư lo ngại bị tác động tiêu cực bởi sự biến động bất lợi của thị trường đến danh mục tài sản của mình.""","NHÀ ĐẦU TƯ","","NONE","","TRUE","NONE","NONE","""Phòng ngừa rủi ro: Với mức lỗ được xác định trước là khoản phí mua quyền, CW là công cụ phòng ngừa rủi ro hữu ích khi nhà đầu tư lo ngại bị tác động tiêu cực bởi sự biến động bất lợi của thị trường đến danh mục tài sản của mình.""","078f14bae4d779e6ad5fad23e7f2ea43",['d1d8f00369755e0157bedf841fd57ee7'],300
"1b5e87be-169d-45e1-8adc-2e41729d83c6","93","claim","DỄ DÀNG TIẾP CẬN","Nhà đầu tư có thể dễ dàng tiếp cận","NHÀ ĐẦU TƯ","","NONE","","TRUE","NONE","NONE","Nhà đầu tư có thể dễ dàng tiếp cận","078f14bae4d779e6ad5fad23e7f2ea43",['d1d8f00369755e0157bedf841fd57ee7'],300
"e4e65aef-803a-4faa-a6d3-486094d494a9","94","claim","","","","","","","","","","","82f6df8c73c78cf4fd7eed0d4e5e77b7",['d1d8f00369755e0157bedf841fd57ee7'],300
"76c389de-3cff-457b-aad8-7c8589a1d8fd","95","claim","LIQUIDITY","CW is always ensured to be traded and settled by the issuing organization. There is no case where investors cannot sell the CW they bought to the securities company that issued those CW.","ORGANIZATION","","NONE","","TRUE","NONE","NONE","","8a22d1ed78856814aba3794bf1b450aa",['d1d8f00369755e0157bedf841fd57ee7'],300
"04bb1c92-f71c-442c-a965-8f80701b7a14","96","claim","LEVERAGE RISK","""Financial leverage increases the profit potential for investors significantly if the market behaves as expected. However, if the market reality differs from predictions, they may incur greater losses than investing in the underlying stock market, even risking losing the entire investment capital (the money spent to buy CW).""","NONE","","NONE","","TRUE","NONE","NONE","","8a22d1ed78856814aba3794bf1b450aa",['d1d8f00369755e0157bedf841fd57ee7'],300
"d231cdac-c1d9-4332-8aeb-9913a50273ee","97","claim","RỦI RO CHỨNG KHOÁN CƠ SỞ","Những biến động của của chứng khoán cơ sở có thể tạo ra những tác động lớn đến giá của CW. Nếu chứng khoán cơ sở bị tạm dừng giao dịch hoặc hủy niêm yết thì dẫn đến CW cũng bị tạm dừng giao dịch hoặc hủy niêm yết.","THỊ TRƯỜNG CHỨNG KHOÁN CƠ SỞ","","CW","","SUSPECTED","NONE","NONE","Rủi ro chứng khoán cơ sở: Những biến động của của chứng khoán cơ sở có thể tạo ra những tác động lớn đến giá của CW.","e5fa74b405fb017d2cffb093ab477001",['d1d8f00369755e0157bedf841fd57ee7'],300
"4b7ea8c3-84cc-4d23-8158-c85abadd985b","98","claim","BIẾN ĐỘNG GIÁ","""Giá CW thường xuyên thay đổi và chịu tác động từ nhiều yếu tố như lãi suất, cổ tức, cung-cầu… Điều này khiến cho chênh lệch giá CW giữa""","CW","","NONE","","SUSPECTED","NONE","NONE","""Biến động giá: Giá CW thường xuyên thay đổi và chịu tác động từ nhiều yếu tố như lãi suất, cổ tức, cung-cầu…""","e5fa74b405fb017d2cffb093ab477001",['d1d8f00369755e0157bedf841fd57ee7'],300
